ItemGroup,Item,Site,Item_location,Family_Code,Week,Year,Week_Year,Demand,Prod_Start,POs,R_Create_Date,Receipts,Inventory_PO,Inventory_R,Demand_I,Demand_R,Demand_RI,Inventory_D,Inventory,Transfer_In,Transfer_Out,SS_Weeks,WOS,Sim_Inv,Sim_WOS,VendorId,Week_Date
FBGB,20061751058,3010,20061751058_3010,900BR,12,2024,12_2024,15,0,0,null,0,-42,0,0,0,0,0,-42,0,0,7,-3.16,-42,-3.16,20008777,3/24/2024
FBGB,20061751057,3220,20061751057_3220,900BR,12,2024,12_2024,14,0,0,11/21/2023,14,-54,0,0,0,0,0,-54,0,0,7,-4.27,-16,-1.27,20008777,3/24/2024
FBGB,20061751058,3220,20061751058_3220,900BR,12,2024,12_2024,14,0,0,11/21/2023,15,-49,0,0,0,0,0,-49,0,0,7,-3.69,-10,-0.75,20008777,3/24/2024
FBGB,20061751002,3210,20061751002_3210,900BR,12,2024,12_2024,1,0,0,11/10/2023,2,-2,0,0,0,0,0,-2,0,0,7,-2,0,0,20008777,3/24/2024
FBGB,20061751053,3220,20061751053_3220,900BR,12,2024,12_2024,10,0,0,11/21/2023,12,3,0,0,0,0,0,3,0,0,7,0.35,31,3.59,20008777,3/24/2024
FBGB,20061751002,3220,20061751002_3220,900BR,12,2024,12_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,7,0,2,2,20008777,3/24/2024
FBGB,20061751061,3000,20061751061_3000,900BR,12,2024,12_2024,8,0,0,null,0,-27,0,0,0,0,0,-27,0,0,7,-3.38,-25,-3.13,20008777,3/24/2024
FBGB,20061751001,3010,20061751001_3010,900BR,12,2024,12_2024,1,0,0,null,0,5,0,0,0,0,0,5,0,0,7,5,5,5,20008777,3/24/2024
FBGB,20061751052,3220,20061751052_3220,900BR,12,2024,12_2024,7,0,0,11/21/2023,9,-3,0,0,0,0,0,-3,0,0,7,-0.48,22,3.51,20008777,3/24/2024
FBGB,20061751057,3210,20061751057_3210,900BR,12,2024,12_2024,16,0,0,11/10/2023,28,-50,0,0,0,0,0,-50,0,0,7,-3.5,-22,-1.54,20008777,3/24/2024
FBGB,20061751058,3210,20061751058_3210,900BR,12,2024,12_2024,16,0,0,11/10/2023,18,-12,0,0,0,0,0,-12,0,0,7,-0.84,6,0.42,20008777,3/24/2024
FBGB,20061751033,3010,20061751033_3010,900BR,12,2024,12_2024,3,0,0,null,0,24,0,0,0,0,0,24,0,0,7,9.1,24,9.1,20008777,3/24/2024
FBGB,20061751052,3010,20061751052_3010,900BR,12,2024,12_2024,11,0,0,null,0,-6,0,0,0,0,0,-6,0,0,7,-0.58,-6,-0.58,20008777,3/24/2024
FBGB,20061751053,3210,20061751053_3210,900BR,12,2024,12_2024,17,0,0,11/10/2023,57,24,0,0,0,0,0,24,0,0,7,1.57,81,5.3,20008777,3/24/2024
FBGB,20061751052,3200,20061751052_3200,900BR,12,2024,12_2024,8,0,0,11/10/2023,9,-9,0,0,0,0,0,-9,0,0,7,-1.29,0,0,20008777,3/24/2024
FBGB,20061751001,3000,20061751001_3000,900BR,12,2024,12_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,7,-4,-4,-4,20008777,3/24/2024
FBGB,20061751057,3000,20061751057_3000,900BR,12,2024,12_2024,21,0,0,null,0,-25,0,0,0,0,0,-25,0,0,7,-1.3,-25,-1.3,20008777,3/24/2024
FBGB,20061751057,3200,20061751057_3200,900BR,12,2024,12_2024,13,0,0,11/10/2023,13,-32,0,0,0,0,0,-32,0,0,7,-2.75,-19,-1.63,20008777,3/24/2024
FBGB,20061751061,3210,20061751061_3210,900BR,12,2024,12_2024,12,0,0,11/10/2023,22,-32,0,0,0,0,0,-32,0,0,7,-2.91,-10,-0.91,20008777,3/24/2024
FBGB,20061751061,3220,20061751061_3220,900BR,12,2024,12_2024,6,0,0,11/21/2023,11,-23,0,0,0,0,0,-23,0,0,7,-4.08,-6,-1.06,20008777,3/24/2024
FBGB,20061751058,3000,20061751058_3000,900BR,12,2024,12_2024,21,0,0,null,0,-24,0,0,0,0,0,-24,0,0,7,-1.25,3,0.16,20008777,3/24/2024
FBGB,20061751002,3000,20061751002_3000,900BR,12,2024,12_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,7,0,0,0,20008777,3/24/2024
FBGB,20061751002,3010,20061751002_3010,900BR,12,2024,12_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,7,4,4,4,20008777,3/24/2024
FBGB,20061751065,3220,20061751065_3220,900BR,12,2024,12_2024,9,0,0,null,0,-12,0,0,0,0,0,-12,0,0,7,-1.45,-12,-1.45,20008777,3/24/2024
FBGB,20061751053,3200,20061751053_3200,900BR,12,2024,12_2024,9,0,0,11/10/2023,10,-5,0,0,0,0,0,-5,0,0,7,-0.6,5,0.6,20008777,3/24/2024
FBGB,20061751058,3200,20061751058_3200,900BR,12,2024,12_2024,14,0,0,11/10/2023,12,-22,0,0,0,0,0,-22,0,0,7,-1.79,-10,-0.81,20008777,3/24/2024
FBGB,20061751001,3200,20061751001_3200,900BR,12,2024,12_2024,1,0,0,11/10/2023,1,-1,0,0,0,0,0,-1,0,0,7,-1,-1,-1,20008777,3/24/2024
FBGB,20061751057,3010,20061751057_3010,900BR,12,2024,12_2024,15,0,0,null,0,-45,0,0,0,0,0,-45,0,0,7,-3.24,-45,-3.24,20008777,3/24/2024
FBGB,20061751033,3200,20061751033_3200,900BR,12,2024,12_2024,3,0,0,11/10/2023,4,22,0,0,0,0,0,22,0,0,7,11,26,13,20008777,3/24/2024
FBGB,20061751065,3210,20061751065_3210,900BR,12,2024,12_2024,12,0,0,11/10/2023,15,-46,0,0,0,0,0,-46,0,0,7,-4.32,-31,-2.91,20008777,3/24/2024
FBGB,20061751061,3010,20061751061_3010,900BR,12,2024,12_2024,3,0,0,null,0,-4,0,0,0,0,0,-4,0,0,7,-1.33,-4,-1.33,20008777,3/24/2024
FBGB,20061751065,3000,20061751065_3000,900BR,12,2024,12_2024,19,0,0,null,0,-71,0,0,0,0,0,-71,0,0,7,-4.2,-51,-3.02,20008777,3/24/2024
FBGB,20061751065,3010,20061751065_3010,900BR,12,2024,12_2024,15,0,0,null,0,61,0,0,0,0,0,61,0,0,7,4.6,82,6.18,20008777,3/24/2024
FBGB,20061751033,3000,20061751033_3000,900BR,12,2024,12_2024,5,0,0,null,0,13,0,0,0,0,0,13,0,0,7,2.6,13,2.6,20008777,3/24/2024
FBGB,20061751052,3000,20061751052_3000,900BR,12,2024,12_2024,15,0,0,null,0,-35,0,0,0,0,0,-35,0,0,7,-2.57,-13,-0.95,20008777,3/24/2024
FBGB,20061751061,3200,20061751061_3200,900BR,13,2024,13_2024,5,0,0,11/10/2023,6,-6,0,0,0,0,0,-6,0,0,7,-1.05,-6,-1.05,20008777,3/31/2024
FBGB,20061751001,3220,20061751001_3220,900BR,13,2024,13_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,7,0,2,2,20008777,3/31/2024
FBGB,20061751033,3220,20061751033_3220,900BR,13,2024,13_2024,4,0,0,null,0,-9,0,0,0,0,0,-9,0,0,7,-2.25,-9,-2.25,20008777,3/31/2024
FBGB,20061751052,3210,20061751052_3210,900BR,13,2024,13_2024,12,0,0,11/10/2023,10,0,0,0,0,0,0,0,0,0,7,0,50,4.17,20008777,3/31/2024
FBGB,20061751001,3210,20061751001_3210,900BR,13,2024,13_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,7,-4,-4,-4,20008777,3/31/2024
FBGB,20061751053,3000,20061751053_3000,900BR,13,2024,13_2024,16,0,0,11/10/2023,24,-53,0,0,0,0,0,-53,0,0,7,-3.17,-3,-0.18,20008777,3/31/2024
FBGB,20061751053,3010,20061751053_3010,900BR,13,2024,13_2024,11,0,0,null,0,-39,0,0,0,0,0,-39,0,0,7,-3.23,-39,-3.23,20008777,3/31/2024
FBGB,20061751065,3200,20061751065_3200,900BR,13,2024,13_2024,9,0,0,11/10/2023,26,-31,0,0,0,0,0,-31,0,0,7,-3.44,8,0.89,20008777,3/31/2024
FBGB,20061751002,3200,20061751002_3200,900BR,13,2024,13_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,7,-1,-1,-1,20008777,3/31/2024
FBGB,20061751033,3210,20061751033_3210,900BR,13,2024,13_2024,4,0,0,11/28/2023,5,-19,0,0,0,0,0,-19,0,0,7,-4.75,-10,-2.5,20008777,3/31/2024
FBGB,20061751058,3010,20061751058_3010,900BR,13,2024,13_2024,13,0,0,11/2/2023,15,-40,0,0,0,0,0,-40,0,0,7,-2.99,-40,-2.99,20008777,3/31/2024
FBGB,20061751057,3220,20061751057_3220,900BR,13,2024,13_2024,12,0,0,null,0,-66,0,0,0,0,0,-66,0,0,7,-5.19,-28,-2.2,20008777,3/31/2024
FBGB,20061751058,3220,20061751058_3220,900BR,13,2024,13_2024,13,0,0,null,0,-62,0,0,0,0,0,-62,0,0,7,-4.64,-23,-1.72,20008777,3/31/2024
FBGB,20061751002,3210,20061751002_3210,900BR,13,2024,13_2024,1,0,0,11/10/2023,1,-3,0,0,0,0,0,-3,0,0,7,-3,0,0,20008777,3/31/2024
FBGB,20061751053,3220,20061751053_3220,900BR,13,2024,13_2024,8,0,0,null,0,-5,0,0,0,0,0,-5,0,0,7,-0.57,23,2.64,20008777,3/31/2024
FBGB,20061751002,3220,20061751002_3220,900BR,13,2024,13_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,7,-1,1,1,20008777,3/31/2024
FBGB,20061751061,3000,20061751061_3000,900BR,13,2024,13_2024,8,0,0,11/10/2023,4,-35,0,0,0,0,0,-35,0,0,7,-4.38,-29,-3.63,20008777,3/31/2024
FBGB,20061751001,3010,20061751001_3010,900BR,13,2024,13_2024,1,0,0,11/2/2023,2,4,0,0,0,0,0,4,0,0,7,4,6,6,20008777,3/31/2024
FBGB,20061751052,3220,20061751052_3220,900BR,13,2024,13_2024,6,0,0,null,0,-9,0,0,0,0,0,-9,0,0,7,-1.41,16,2.51,20008777,3/31/2024
FBGB,20061751057,3210,20061751057_3210,900BR,13,2024,13_2024,14,0,0,11/28/2023,27,-64,0,0,0,0,0,-64,0,0,7,-4.46,-9,-0.63,20008777,3/31/2024
FBGB,20061751058,3210,20061751058_3210,900BR,13,2024,13_2024,14,0,0,11/28/2023,28,-26,0,0,0,0,0,-26,0,0,7,-1.81,20,1.39,20008777,3/31/2024
FBGB,20061751033,3010,20061751033_3010,900BR,13,2024,13_2024,2,0,0,11/2/2023,2,22,0,0,0,0,0,22,0,0,7,8.07,24,8.8,20008777,3/31/2024
FBGB,20061751052,3010,20061751052_3010,900BR,13,2024,13_2024,10,0,0,null,0,-16,0,0,0,0,0,-16,0,0,7,-1.54,-16,-1.54,20008777,3/31/2024
FBGB,20061751053,3210,20061751053_3210,900BR,13,2024,13_2024,15,0,0,11/10/2023,13,9,0,0,0,0,0,9,0,0,7,0.59,79,5.14,20008777,3/31/2024
FBGB,20061751052,3200,20061751052_3200,900BR,13,2024,13_2024,7,0,0,11/10/2023,18,-16,0,0,0,0,0,-16,0,0,7,-2.29,11,1.57,20008777,3/31/2024
FBGB,20061751001,3000,20061751001_3000,900BR,13,2024,13_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,7,-5,-5,-5,20008777,3/31/2024
FBGB,20061751057,3000,20061751057_3000,900BR,13,2024,13_2024,19,0,0,11/10/2023,24,-20,0,0,0,0,0,-20,0,0,7,-1.03,-20,-1.03,20008777,3/31/2024
FBGB,20061751057,3200,20061751057_3200,900BR,13,2024,13_2024,11,0,0,11/10/2023,26,-43,0,0,0,0,0,-43,0,0,7,-3.67,-4,-0.34,20008777,3/31/2024
FBGB,20061751061,3210,20061751061_3210,900BR,13,2024,13_2024,11,0,0,11/28/2023,45,-43,0,0,0,0,0,-43,0,0,7,-3.91,24,2.18,20008777,3/31/2024
FBGB,20061751061,3220,20061751061_3220,900BR,13,2024,13_2024,5,0,0,null,0,-28,0,0,0,0,0,-28,0,0,7,-4.89,-11,-1.92,20008777,3/31/2024
FBGB,20061751058,3000,20061751058_3000,900BR,13,2024,13_2024,19,0,0,11/10/2023,26,-43,0,0,0,0,0,-43,0,0,7,-2.22,10,0.52,20008777,3/31/2024
FBGB,20061751002,3000,20061751002_3000,900BR,13,2024,13_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,7,-1,-1,-1,20008777,3/31/2024
FBGB,20061751002,3010,20061751002_3010,900BR,13,2024,13_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,7,3,3,3,20008777,3/31/2024
FBGB,20061751065,3220,20061751065_3220,900BR,13,2024,13_2024,8,0,0,null,0,-20,0,0,0,0,0,-20,0,0,7,-2.39,-20,-2.39,20008777,3/31/2024
FBGB,20061751053,3200,20061751053_3200,900BR,13,2024,13_2024,8,0,0,11/10/2023,20,-13,0,0,0,0,0,-13,0,0,7,-1.55,17,2.03,20008777,3/31/2024
FBGB,20061751058,3200,20061751058_3200,900BR,13,2024,13_2024,12,0,0,11/10/2023,24,-34,0,0,0,0,0,-34,0,0,7,-2.75,2,0.16,20008777,3/31/2024
FBGB,20061751001,3200,20061751001_3200,900BR,13,2024,13_2024,1,0,0,11/10/2023,2,0,0,0,0,0,0,0,0,0,7,0,0,0,20008777,3/31/2024
FBGB,20061751057,3010,20061751057_3010,900BR,13,2024,13_2024,13,0,0,11/2/2023,17,-41,0,0,0,0,0,-41,0,0,7,-2.91,-41,-2.91,20008777,3/31/2024
FBGB,20061751033,3200,20061751033_3200,900BR,13,2024,13_2024,2,0,0,11/10/2023,8,20,0,0,0,0,0,20,0,0,7,10,32,16,20008777,3/31/2024
FBGB,20061751065,3210,20061751065_3210,900BR,13,2024,13_2024,10,0,0,11/28/2023,16,-56,0,0,0,0,0,-56,0,0,7,-5.22,-25,-2.33,20008777,3/31/2024
FBGB,20061751061,3010,20061751061_3010,900BR,13,2024,13_2024,3,0,0,null,0,-7,0,0,0,0,0,-7,0,0,7,-2.33,-7,-2.33,20008777,3/31/2024
FBGB,20061751065,3000,20061751065_3000,900BR,13,2024,13_2024,16,0,0,11/10/2023,26,-87,0,0,0,0,0,-87,0,0,7,-5.09,-41,-2.4,20008777,3/31/2024
FBGB,20061751065,3010,20061751065_3010,900BR,13,2024,13_2024,13,0,0,11/2/2023,15,48,0,0,0,0,0,48,0,0,7,3.59,84,6.29,20008777,3/31/2024
FBGB,20061751033,3000,20061751033_3000,900BR,13,2024,13_2024,5,0,0,null,0,8,0,0,0,0,0,8,0,0,7,1.6,8,1.6,20008777,3/31/2024
FBGB,20061751052,3000,20061751052_3000,900BR,13,2024,13_2024,13,0,0,11/10/2023,20,-48,0,0,0,0,0,-48,0,0,7,-3.5,-6,-0.44,20008777,3/31/2024
FBGB,20061751061,3200,20061751061_3200,900BR,14,2024,14_2024,5,0,0,11/21/2023,6,-5,0,0,0,0,0,-5,0,0,7,-0.86,-5,-0.86,20008777,4/7/2024
FBGB,20061751001,3220,20061751001_3220,900BR,14,2024,14_2024,1,0,0,12/14/2023,8,-1,0,0,0,0,0,-1,0,0,7,-1,9,9,20008777,4/7/2024
FBGB,20061751033,3220,20061751033_3220,900BR,14,2024,14_2024,4,0,0,12/14/2023,1,-12,0,0,0,0,0,-12,0,0,7,-3,-12,-3,20008777,4/7/2024
FBGB,20061751052,3210,20061751052_3210,900BR,14,2024,14_2024,12,0,0,11/10/2023,26,-12,0,0,0,0,0,-12,0,0,7,-1,64,5.33,20008777,4/7/2024
FBGB,20061751001,3210,20061751001_3210,900BR,14,2024,14_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,7,-5,-5,-5,20008777,4/7/2024
FBGB,20061751053,3000,20061751053_3000,900BR,14,2024,14_2024,16,0,0,11/28/2023,10,-69,0,0,0,0,0,-69,0,0,7,-4.1,-9,-0.54,20008777,4/7/2024
FBGB,20061751053,3010,20061751053_3010,900BR,14,2024,14_2024,11,0,0,11/10/2023,14,-36,0,0,0,0,0,-36,0,0,7,-2.93,-36,-2.93,20008777,4/7/2024
FBGB,20061751065,3200,20061751065_3200,900BR,14,2024,14_2024,9,0,0,null,0,-40,0,0,0,0,0,-40,0,0,7,-4.44,-1,-0.11,20008777,4/7/2024
FBGB,20061751002,3200,20061751002_3200,900BR,14,2024,14_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,7,-2,-2,-2,20008777,4/7/2024
FBGB,20061751033,3210,20061751033_3210,900BR,14,2024,14_2024,4,0,0,11/10/2023,4,-23,0,0,0,0,0,-23,0,0,7,-5.75,-10,-2.5,20008777,4/7/2024
FBGB,20061751058,3010,20061751058_3010,900BR,14,2024,14_2024,13,0,0,11/10/2023,40,-13,0,0,0,0,0,-13,0,0,7,-0.97,-13,-0.97,20008777,4/7/2024
FBGB,20061751057,3220,20061751057_3220,900BR,14,2024,14_2024,12,0,0,12/14/2023,52,-78,0,0,0,0,0,-78,0,0,7,-6.09,12,0.94,20008777,4/7/2024
FBGB,20061751058,3220,20061751058_3220,900BR,14,2024,14_2024,13,0,0,12/14/2023,55,-75,0,0,0,0,0,-75,0,0,7,-5.57,19,1.41,20008777,4/7/2024
FBGB,20061751002,3210,20061751002_3210,900BR,14,2024,14_2024,1,0,0,11/10/2023,2,-4,0,0,0,0,0,-4,0,0,7,-4,1,1,20008777,4/7/2024
FBGB,20061751053,3220,20061751053_3220,900BR,14,2024,14_2024,8,0,0,12/14/2023,6,-13,0,0,0,0,0,-13,0,0,7,-1.47,21,2.38,20008777,4/7/2024
FBGB,20061751002,3220,20061751002_3220,900BR,14,2024,14_2024,1,0,0,12/14/2023,8,-2,0,0,0,0,0,-2,0,0,7,-2,8,8,20008777,4/7/2024
FBGB,20061751061,3000,20061751061_3000,900BR,14,2024,14_2024,8,0,0,11/28/2023,46,-43,0,0,0,0,0,-43,0,0,7,-5.38,9,1.13,20008777,4/7/2024
FBGB,20061751001,3010,20061751001_3010,900BR,14,2024,14_2024,1,0,0,11/10/2023,2,3,0,0,0,0,0,3,0,0,7,3,7,7,20008777,4/7/2024
FBGB,20061751052,3220,20061751052_3220,900BR,14,2024,14_2024,6,0,0,12/14/2023,13,-15,0,0,0,0,0,-15,0,0,7,-2.32,23,3.56,20008777,4/7/2024
FBGB,20061751057,3210,20061751057_3210,900BR,14,2024,14_2024,14,0,0,11/10/2023,28,-78,0,0,0,0,0,-78,0,0,7,-5.4,5,0.35,20008777,4/7/2024
FBGB,20061751058,3210,20061751058_3210,900BR,14,2024,14_2024,14,0,0,11/10/2023,18,-40,0,0,0,0,0,-40,0,0,7,-2.77,24,1.66,20008777,4/7/2024
FBGB,20061751033,3010,20061751033_3010,900BR,14,2024,14_2024,2,0,0,11/10/2023,8,20,0,0,0,0,0,20,0,0,7,7.1,30,10.65,20008777,4/7/2024
FBGB,20061751052,3010,20061751052_3010,900BR,14,2024,14_2024,10,0,0,null,0,-26,0,0,0,0,0,-26,0,0,7,-2.49,-26,-2.49,20008777,4/7/2024
FBGB,20061751053,3210,20061751053_3210,900BR,14,2024,14_2024,15,0,0,11/10/2023,34,-6,0,0,0,0,0,-6,0,0,7,-0.39,98,6.34,20008777,4/7/2024
FBGB,20061751052,3200,20061751052_3200,900BR,14,2024,14_2024,7,0,0,11/21/2023,7,-23,0,0,0,0,0,-23,0,0,7,-3.29,11,1.57,20008777,4/7/2024
FBGB,20061751001,3000,20061751001_3000,900BR,14,2024,14_2024,1,0,0,11/28/2023,1,-6,0,0,0,0,0,-6,0,0,7,-6,-5,-5,20008777,4/7/2024
FBGB,20061751057,3000,20061751057_3000,900BR,14,2024,14_2024,19,0,0,null,0,-39,0,0,0,0,0,-39,0,0,7,-2,-39,-2,20008777,4/7/2024
FBGB,20061751057,3200,20061751057_3200,900BR,14,2024,14_2024,11,0,0,11/21/2023,16,-54,0,0,0,0,0,-54,0,0,7,-4.57,1,0.08,20008777,4/7/2024
FBGB,20061751061,3210,20061751061_3210,900BR,14,2024,14_2024,11,0,0,11/10/2023,10,-54,0,0,0,0,0,-54,0,0,7,-4.91,23,2.09,20008777,4/7/2024
FBGB,20061751061,3220,20061751061_3220,900BR,14,2024,14_2024,5,0,0,12/14/2023,49,-33,0,0,0,0,0,-33,0,0,7,-5.67,33,5.67,20008777,4/7/2024
FBGB,20061751058,3000,20061751058_3000,900BR,14,2024,14_2024,19,0,0,null,0,-62,0,0,0,0,0,-62,0,0,7,-3.19,-9,-0.46,20008777,4/7/2024
FBGB,20061751002,3000,20061751002_3000,900BR,14,2024,14_2024,1,0,0,11/28/2023,1,-1,0,0,0,0,0,-1,0,0,7,-1,-1,-1,20008777,4/7/2024
FBGB,20061751002,3010,20061751002_3010,900BR,14,2024,14_2024,1,0,0,11/10/2023,2,2,0,0,0,0,0,2,0,0,7,2,4,4,20008777,4/7/2024
FBGB,20061751065,3220,20061751065_3220,900BR,14,2024,14_2024,8,0,0,12/14/2023,8,-20,0,0,0,0,0,-20,0,0,7,-2.37,-20,-2.37,20008777,4/7/2024
FBGB,20061751053,3200,20061751053_3200,900BR,14,2024,14_2024,8,0,0,11/21/2023,10,-21,0,0,0,0,0,-21,0,0,7,-2.48,19,2.25,20008777,4/7/2024
FBGB,20061751058,3200,20061751058_3200,900BR,14,2024,14_2024,12,0,0,11/21/2023,14,-46,0,0,0,0,0,-46,0,0,7,-3.69,4,0.32,20008777,4/7/2024
FBGB,20061751001,3200,20061751001_3200,900BR,14,2024,14_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,7,-1,-1,-1,20008777,4/7/2024
FBGB,20061751057,3010,20061751057_3010,900BR,14,2024,14_2024,13,0,0,11/10/2023,43,-11,0,0,0,0,0,-11,0,0,7,-0.77,-11,-0.77,20008777,4/7/2024
FBGB,20061751033,3200,20061751033_3200,900BR,14,2024,14_2024,2,0,0,11/21/2023,5,18,0,0,0,0,0,18,0,0,7,9,35,17.5,20008777,4/7/2024
FBGB,20061751065,3210,20061751065_3210,900BR,14,2024,14_2024,10,0,0,11/10/2023,15,-66,0,0,0,0,0,-66,0,0,7,-6.1,-20,-1.85,20008777,4/7/2024
FBGB,20061751061,3010,20061751061_3010,900BR,14,2024,14_2024,3,0,0,11/10/2023,6,-10,0,0,0,0,0,-10,0,0,7,-3.33,-4,-1.33,20008777,4/7/2024
FBGB,20061751065,3000,20061751065_3000,900BR,14,2024,14_2024,16,0,0,null,0,-103,0,0,0,0,0,-103,0,0,7,-5.96,-57,-3.3,20008777,4/7/2024
FBGB,20061751065,3010,20061751065_3010,900BR,14,2024,14_2024,13,0,0,11/10/2023,48,35,0,0,0,0,0,35,0,0,7,2.6,119,8.84,20008777,4/7/2024
FBGB,20061751033,3000,20061751033_3000,900BR,14,2024,14_2024,5,0,0,null,0,3,0,0,0,0,0,3,0,0,7,0.6,3,0.6,20008777,4/7/2024
FBGB,20061751052,3000,20061751052_3000,900BR,14,2024,14_2024,13,0,0,null,0,-61,0,0,0,0,0,-61,0,0,7,-4.41,-19,-1.38,20008777,4/7/2024
FBGB,20061751061,3200,20061751061_3200,900BR,15,2024,15_2024,5,0,0,null,0,-10,0,0,0,0,0,-10,0,0,7,-1.69,-10,-1.69,20008777,4/14/2024
FBGB,20061751001,3220,20061751001_3220,900BR,15,2024,15_2024,1,0,0,12/21/2023,3,-2,0,0,0,0,0,-2,0,0,7,-2,11,11,20008777,4/14/2024
FBGB,20061751033,3220,20061751033_3220,900BR,15,2024,15_2024,4,0,0,null,0,-16,0,0,0,0,0,-16,0,0,7,-4,-16,-4,20008777,4/14/2024
FBGB,20061751052,3210,20061751052_3210,900BR,15,2024,15_2024,12,0,0,null,0,-24,0,0,0,0,0,-24,0,0,7,-1.98,52,4.3,20008777,4/14/2024
FBGB,20061751001,3210,20061751001_3210,900BR,15,2024,15_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,7,-6,-6,-6,20008777,4/14/2024
FBGB,20061751053,3000,20061751053_3000,900BR,15,2024,15_2024,16,0,0,null,0,-85,0,0,0,0,0,-85,0,0,7,-5,-25,-1.47,20008777,4/14/2024
FBGB,20061751053,3010,20061751053_3010,900BR,15,2024,15_2024,11,0,0,11/21/2023,29,-18,0,0,0,0,0,-18,0,0,7,-1.45,-18,-1.45,20008777,4/14/2024
FBGB,20061751065,3200,20061751065_3200,900BR,15,2024,15_2024,9,0,0,null,0,-49,0,0,0,0,0,-49,0,0,7,-5.44,-10,-1.11,20008777,4/14/2024
FBGB,20061751002,3200,20061751002_3200,900BR,15,2024,15_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,7,-3,-3,-3,20008777,4/14/2024
FBGB,20061751033,3210,20061751033_3210,900BR,15,2024,15_2024,4,0,0,null,0,-27,0,0,0,0,0,-27,0,0,7,-6.75,-14,-3.5,20008777,4/14/2024
FBGB,20061751058,3010,20061751058_3010,900BR,15,2024,15_2024,13,0,0,11/21/2023,51,25,0,0,0,0,0,25,0,0,7,1.83,25,1.83,20008777,4/14/2024
FBGB,20061751057,3220,20061751057_3220,900BR,15,2024,15_2024,12,0,0,12/21/2023,26,-90,0,0,0,0,0,-90,0,0,7,-6.97,26,2.01,20008777,4/14/2024
FBGB,20061751058,3220,20061751058_3220,900BR,15,2024,15_2024,13,0,0,12/21/2023,25,-88,0,0,0,0,0,-88,0,0,7,-6.5,31,2.29,20008777,4/14/2024
FBGB,20061751002,3210,20061751002_3210,900BR,15,2024,15_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,7,-5,0,0,20008777,4/14/2024
FBGB,20061751053,3220,20061751053_3220,900BR,15,2024,15_2024,8,0,0,12/21/2023,10,-21,0,0,0,0,0,-21,0,0,7,-2.36,23,2.58,20008777,4/14/2024
FBGB,20061751002,3220,20061751002_3220,900BR,15,2024,15_2024,1,0,0,12/21/2023,2,-3,0,0,0,0,0,-3,0,0,7,-3,9,9,20008777,4/14/2024
FBGB,20061751061,3000,20061751061_3000,900BR,15,2024,15_2024,8,0,0,null,0,-51,0,0,0,0,0,-51,0,0,7,-6.38,1,0.13,20008777,4/14/2024
FBGB,20061751001,3010,20061751001_3010,900BR,15,2024,15_2024,1,0,0,11/21/2023,6,2,0,0,0,0,0,2,0,0,7,2,12,12,20008777,4/14/2024
FBGB,20061751052,3220,20061751052_3220,900BR,15,2024,15_2024,6,0,0,12/21/2023,4,-21,0,0,0,0,0,-21,0,0,7,-3.21,21,3.21,20008777,4/14/2024
FBGB,20061751057,3210,20061751057_3210,900BR,15,2024,15_2024,14,0,0,null,0,-92,0,0,0,0,0,-92,0,0,7,-6.33,-9,-0.62,20008777,4/14/2024
FBGB,20061751058,3210,20061751058_3210,900BR,15,2024,15_2024,14,0,0,null,0,-54,0,0,0,0,0,-54,0,0,7,-3.71,10,0.69,20008777,4/14/2024
FBGB,20061751033,3010,20061751033_3010,900BR,15,2024,15_2024,2,0,0,11/10/2023,12,18,0,0,0,0,0,18,0,0,7,6.19,40,13.75,20008777,4/14/2024
FBGB,20061751052,3010,20061751052_3010,900BR,15,2024,15_2024,10,0,0,11/21/2023,7,-29,0,0,0,0,0,-29,0,0,7,-2.75,-29,-2.75,20008777,4/14/2024
FBGB,20061751053,3210,20061751053_3210,900BR,15,2024,15_2024,15,0,0,null,0,-21,0,0,0,0,0,-21,0,0,7,-1.35,83,5.34,20008777,4/14/2024
FBGB,20061751052,3200,20061751052_3200,900BR,15,2024,15_2024,7,0,0,null,0,-30,0,0,0,0,0,-30,0,0,7,-4.29,4,0.57,20008777,4/14/2024
FBGB,20061751001,3000,20061751001_3000,900BR,15,2024,15_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,7,-7,-6,-6,20008777,4/14/2024
